2540.4857362468083,120.1970233162077,4066.1486477439294,-0.061187726,1.23456789,99.90692139
2550.9057893859085,110.93894959848237,4069.591133685544,0.015015693,1.23456789,99.91421509
2541.568386812544,100.50097455390876,4066.2000432767845,0.071578793,1.23456789,99.90736389
2531.0480401315044,109.64189617835217,4069.6090722993963,0.067820042,1.23456789,99.91313171
2540.085761678132,120.15855461276797,4066.2172708396006,0.060653023,1.23456789,99.90678406
2550.5147383083286,110.92397749868393,4069.660844871966,0.054128621,1.23456789,99.91267395
2541.1757729888445,100.48742281831564,4066.266662077314,0.048397396,1.23456789,99.90681458
2530.6541289047013,109.63246360903857,4069.67727515265,0.044388089,1.23456789,99.91241455
2539.686144406344,120.15125628627392,4066.2848104890354,0.041015055,1.23456789,99.90661621
2550.114150727635,110.91561337526036,4069.7285588220325,0.038672663,1.23456789,99.91221619
2540.771425900404,100.47882494884797,4066.337649141491,0.03630748,1.23456789,99.90641785
2530.2470908744835,109.62024120731154,4069.7479804984214,0.035545547,1.23456789,99.91203308
2539.273290552896,120.14097102942652,4066.358020447754,0.03556725,1.23456789,99.90631104
2549.700022997176,110.90298302329941,4069.803588629275,0.037449189,1.23456789,99.91194153
2540.3533661642773,100.46625228943964,4066.412635595925,0.037813891,1.23456789,99.90618896
2529.8256518976573,109.60302707261893,4069.8220631968547,0.038605444,1.23456789,99.91181946
2538.8448032579777,120.12617999554932,4066.432678295751,0.038352918,1.23456789,99.90605164
2549.2708720010633,110.8870114389654,4069.8782752450225,0.038643342,1.23456789,99.91168213
2539.920205413632,100.45053460503694,4066.4874475275237,0.03847611,1.23456789,99.90592957
2529.3898023980687,109.58424611231005,4069.896665850537,0.040069286,1.23456789,99.91142273
2538.402153957596,120.10941765537147,4066.508715552652,0.044048656,1.23456789,99.90576172
2548.826748626743,110.86780213739397,4069.955874760561,0.045660134,1.23456789,99.91140747
2539.471156476548,100.43132878724471,4066.567749516678,0.045939501,1.23456789,99.90568542
2528.9369917721433,109.56006007875135,4069.9771035907715,0.046553567,1.23456789,99.91131592
2537.9416339309437,120.08809404069154,4066.589214794152,0.049767867,1.23456789,99.90565491
2548.3648432799614,110.84438909432454,4070.0373718539804,0.051722601,1.23456789,99.9112854
2539.003877366845,100.40823894403935,4066.6496155119753,0.052057426,1.23456789,99.90562439
2528.4660060978244,109.53217914396903,4070.057945156743,0.052791048,1.23456789,99.91130066
2537.461893396789,120.06302746543811,4066.6715476327736,0.054302406,1.23456789,99.90574646
2547.88377749763,110.81752990123513,4070.1219174282946,0.053563423,1.23456789,99.91130066
2538.5173805411787,100.38153202091935,4066.7357516483103,0.051255275,1.23456789,99.90562439
2527.9754269625355,109.5001856945684,4070.1447304415133,0.051175732,1.23456789,99.91116333
2536.961761911767,120.0343037800108,4066.7586674886297,0.050350972,1.23456789,99.90556335
2547.3666566324823,110.76985546995218,4070.2157741968463,0.050250813,1.23456789,99.9039917
2537.937298934292,100.34544659188117,4066.845373955595,0.050077073,1.23456789,99.90379333
2527.3518133020784,109.41661153837401,4070.2529358289203,0.050121311,1.23456789,99.9037323
2536.2079306659903,119.9890956743462,4066.8829982090306,0.05537951,1.23456789,99.90371704
2546.5861037669006,110.69633991981196,4070.3634566006804,0.05867926,1.23456789,99.90367126
2537.070676036549,100.29024908432336,4067.0009798079723,0.060243811,1.23456789,99.90365601
2526.4567782515014,109.32833420355946,4070.411188386761,0.061289571,1.23456789,99.90359497
2535.227883910136,119.92455197827042,4067.046431487397,0.063343316,1.23456789,99.90348816
2545.5950986176017,110.6208523850846,4070.5448933304247,0.066230342,1.23456789,99.90345764
2536.0396404566877,100.22075547702325,4067.1816299962366,0.066629849,1.23456789,99.90353394
2525.409524281187,109.23876878043328,4070.5958075651406,0.066887178,1.23456789,99.90335083
2534.1375986021126,119.84838527110489,4067.2321422326,0.066001289,1.23456789,99.90306091
2544.4926131474663,110.53106151604776,4070.7430653116776,0.065902121,1.23456789,99.90397644
2534.8923723754788,100.13742844244595,4067.3864171140763,0.065574534,1.23456789,99.90386963
2524.233629348759,109.12127263886175,4070.8026307642403,0.065724418,1.23456789,99.90029907
2532.8829920763114,119.75329654597846,4067.44403077424,0.068721861,1.23456789,99.90672302
2543.2182535685374,110.41263470684163,4070.9746565650466,0.069545746,1.23456789,99.90939331
2533.553196437711,100.02911407680143,4067.624651772594,0.0733281,1.23456789,99.90753174
2522.860000033924,108.96764828793377,4071.045383163495,0.076050125,1.23456789,99.90461731
2531.4200488151077,119.6268546857395,4067.69064078252,0.076948851,1.23456789,99.90829468
2541.7477310009726,110.2768606628722,4071.2399831469284,0.076830655,1.23456789,99.90841675
2532.046034870694,99.89392328944228,4067.889222842584,0.076512039,1.23456789,99.90827942
2521.332041187005,108.80658009172932,4071.3149866849626,0.076589361,1.23456789,99.90827942
2529.846310220722,119.48493466800987,4067.959166830443,0.075795159,1.23456789,99.90827942
2540.1828802061873,110.14680243549928,4071.5178779782173,0.077080049,1.23456789,99.90841675
2530.4826757325054,99.75284252442167,4068.162878922355,0.079726741,1.23456789,99.90830994
2519.7511860316827,108.64236673565424,4071.594689224453,0.081492677,1.23456789,99.90841675
2528.237054925003,119.33562912148882,4068.2336843743565,0.081805266,1.23456789,99.90841675
2538.584282657192,110.00905827924707,4071.801610663954,0.08106418,1.23456789,99.90853882
2528.8931859796726,99.60232338948002,4068.441589904308,0.081329606,1.23456789,99.90864563
2518.145857800967,108.47211515444685,4071.877941425175,0.081502475,1.23456789,99.90867615
2526.6064815174855,119.18067234626191,4068.5120621823285,0.081192464,1.23456789,99.90879822
2536.967005130753,109.87022712932135,4072.085767532012,0.081723228,1.23456789,99.90879822
2527.2878819348816,99.44876164581856,4068.7212096475673,0.083449766,1.23456789,99.90879822
2516.523937241347,108.29695119141081,4072.16331007617,0.083465144,1.23456789,99.90888977
2524.959708399007,119.0207363833728,4068.7937429683884,0.083583809,1.23456789,99.90895081
2535.333638927145,109.7263859350876,4072.3753092279885,0.083375908,1.23456789,99.90888977
2525.6669609812207,99.29075194001175,4069.006039038401,0.083990268,1.23456789,99.90904236
2514.887252281957,108.11959550045583,4072.4535359312313,0.083494656,1.23456789,99.90905762
2523.2985577725617,118.85863504749862,4069.0779927686676,0.083842747,1.23456789,99.90917969
2533.686657208505,109.582085385338,4072.6658815621963,0.084378943,1.23456789,99.90922546
2524.033832620449,99.13167244717715,4069.2912287733297,0.085115746,1.23456789,99.9092865
2513.237865447568,107.94024991118796,4072.7429819897816,0.084361054,1.23456789,99.90933228
2521.624324605135,118.69459873123267,4069.361521026269,0.071681939,1.23456789,99.85169983
2532.0265232934053,109.43552249723747,4072.955190924584,0.06644541,1.23456789,99.7978363
2522.3866260465375,98.97046712836469,4069.574888795914,0.066526785,1.23456789,99.77461243
2511.5744478167167,107.7588937320313,4073.031953378551,0.067183137,1.23456789,99.7645874
2519.9361011836863,118.52890301668971,4069.645605654451,0.068632364,1.23456789,99.76028442
2530.352602468673,109.287560759585,4073.245867133239,0.068829715,1.23456789,99.75842285
2520.726776551611,98.80738048367061,4069.860019762338,0.069063067,1.23456789,99.75761414
2509.898090838001,107.57481875112019,4073.3214943661715,0.069795281,1.23456789,99.75724792
2518.23538412252,118.36032693085619,4069.930629806632,0.069721296,1.23456789,99.75715637
2528.666288174197,109.13657556787012,4073.5365586636376,0.070221946,1.23456789,99.75701904
2519.054568953356,98.64097380862148,4070.1479880124907,0.070168182,1.23456789,99.75709534
2508.2094106382706,107.38776922208721,4073.6149413080375,0.069807723,1.23456789,99.75715637
2516.5211315246793,118.18923959982186,4070.2204496280406,0.069215126,1.23456789,99.75715637
2526.967038177639,108.98440706846017,4073.83372609001,0.0699296,1.23456789,99.75721741
2517.3701315928784,98.47323182927185,4070.4388497093296,0.070585884,1.23456789,99.7572937
2506.507921766187,107.19829421628563,4073.911394536673,0.071484141,1.23456789,99.7572937
2514.793940674002,118.01597548433931,4070.5112351821786,0.070209682,1.23456789,99.75740051
2525.2551728803487,108.83041139364579,4074.1304494019532,0.069921181,1.23456789,99.75740051
2515.673020453242,98.30358409419576,4070.730145253421,0.069848046,1.23456789,99.75741577
2504.7938934960403,107.0079149743057,4074.2073060191346,0.070205741,1.23456789,99.75741577
2513.053736843748,117.84205721845896,4070.8020601441367,0.070004515,1.23456789,99.75749207
2523.5307016847164,108.67654734226532,4074.428120933697,0.069790602,1.23456789,99.75741577
2513.9645357009354,98.13319210076264,4071.0238122948704,0.069974981,1.23456789,99.75759888
2503.0683646068815,106.81630274998041,4074.5071797125115,0.068722278,1.23456789,99.75764465
2511.3014527651785,117.66749385387641,4071.0953308902917,0.056635734,1.23456789,99.70002747
2521.79440383287,108.5239086278201,4074.728472617891,0.05131809,1.23456789,99.64579773
2512.2439105303865,97.96508634296707,4071.3153946797943,0.051412757,1.23456789,99.62208557
2501.331009252898,106.62731639722067,4074.8037967843484,0.052225344,1.23456789,99.61174011
2509.5384865569067,117.49444015944071,4071.3859586050894,0.052592874,1.23456789,99.60705566
2520.0469473453104,108.37052972131347,4075.0258157878984,0.052397951,1.23456789,99.6050415
2510.51245155609,97.79570750843607,4071.606029863866,0.051755067,1.23456789,99.60415649
2499.5833194723004,106.43731977803077,4075.1013451386752,0.05279877,1.23456789,99.60379028
2507.765309249946,117.32067202897514,4071.679154509354,0.054011639,1.23456789,99.60365295
