2,3017.900146484375,152.14938354492188,3765.33740234375,0.13231982290744781,3.9114372730255127,-64.34010887145996
2,3293.950439453125,166.61865234375,3721.1796875,0.1984643191099167,3.6890532970428467,-100.40390110015869
3,3553.100830078125,259.1654357910156,3380.61669921875,0.0333629734814167,9.33899211883545,103.38882446289062
3,3166.4033203125,341.0918273925781,3027.209228515625,-0.018005404621362686,7.208881855010986,68.11421203613281
3,3114.24658203125,382.9567565917969,2587.513916015625,-0.7559201717376709,0.26310569047927856,-5.7836761474609375
4,3607.037109375,429.61285400390625,2447.629638671875,-1.3721606731414795,8.845846176147461,-7.1372528076171875
5,3695.03564453125,445.9432678222656,2523.32958984375,1.074004054069519,10.87989616394043,150.1324920654297
4,4441.98095703125,499.49835205078125,2797.848388671875,0.12575273215770721,3.083857536315918,-114.27618026733398
7,5633.591796875,420.95843505859375,4106.28515625,-0.42599475383758545,-2.471674680709839,-142.04595947265625
6,5016.12646484375,322.0113525390625,3826.21142578125,-0.6661374568939209,7.25579833984375,34.138038635253906
6,5012.12646484375,322.0113525390625,3822.21142578125,-0.6661374568939209,7.25579833984375,34.138038635253906
4,5008.4951171875,323.2772521972656,3816.78271484375,-1.6546624898910522,14.338868141174316,39.18974304199219
4,5004.7509765625,324.94940185546875,3812.399658203125,-0.6562812924385071,16.08253288269043,53.2039794921875
4,4948.013671875,313.37542724609375,3922.094482421875,-0.5009459853172302,-4.680817127227783,152.8850860595703
2,4902.40283203125,299.7521667480469,3997.088134765625,-0.20346061885356903,-1.488311767578125,137.81797790527344
4,4679.3828125,264.32281494140625,4108.31982421875,-0.35632315278053284,-6.166321754455566,98.75396728515625
4,4673.4052734375,263.6737976074219,4109.44384765625,-0.36303701996803284,-6.184203147888184,98.02210998535156
4,4208.5791015625,188.4179229736328,4680.6875,-0.03408828377723694,-3.5090367794036865,131.0306396484375
4,3965.84765625,167.93389892578125,4796.38623046875,-0.10693351924419403,-4.491183757781982,108.20845031738281
4,2593.46337890625,102.93453216552734,4349.80908203125,-0.1675414890050888,0.20218725502490997,11.431312561035156
4,0,0,0,0,0,0
4,2779.83984375,99.70330810546875,4872.15234375,-0.006744388956576586,-3.183830976486206,93.57283020019531
4,2588.480712890625,103.41566467285156,4323.626953125,-0.13726797699928284,1.7368487119674683,7.66448974609375
4,2550.138671875,110.67632293701172,4090.7998046875,-0.1337279975414276,0.7990705966949463,-1.7538528442382812
4,5608.46044921875,400.05224609375,4203.77587890625,0.1944362372159958,-4.613041400909424,91.87455749511719
